artista,cancion,album,año,genero,spotify_id,popularidad
Brothers Osborne,I Don't Remember Me (Before You),Port Saint Joe,2018,rock,6xrREPyyC5KESDhWfwqHiN,49
Skerryvore,Take My Hand,Evo,2018,rock,4677uIumVPOwbxchq7pg1V,45
Bajo Sueños,Dama Imaginaria,Nada de Amor,2018,rock,2m8ChdZJs8BHhTjQPtyjd1,32
Gracenote,When I Dream About You,When I Dream About You,2018,rock,6JSDbxrccSDR16B4E0Gxfx,45
Skegss,Smogged Out,My Own Mess,2018,rock,2xRycG9m42WqYMIc6jsaHQ,39
БЕЗ ОБМЕЖЕНЬ,Хочеш,Буду з тобою!,2018,rock,6n9WvKKCXHqYCP92dZaI71,35
Ocean Alley,Happy Sad,Chiaroscuro,2018,rock,2fgj8URtDsYXLLG8MyTLOn,46
Khrystyna Soloviy,Стежечка,Любий друг,2018,rock,36jTDPe2r86KKdslvcZVUv,43
Khrystyna Soloviy,Любий друг,Любий друг,2018,rock,1UtnFzMFQrACe4ysWc0Aey,40
Mumiy Troll,Отв. за Романтику,ВОСТОК X CЕВЕРОЗАПАД,2018,rock,6W9pcNvGqXshGZ9Tz9Kpj3,34
Matt Maher,Born on That Day,The Advent of Christmas,2018,rock,3wlUyTYyx0XBsk2IoKu6R7,48
Eddy de Pretto,Random,Cure,2018,rock,5DRTbXA6iQ502o8hNLuNu3,41
LANCO,Born to Love You,Hallelujah Nights,2018,rock,77a5Eu7lC3tG0Sukt2O91U,50
Diablos Negros,No Me Lastimes,De Mil Maneras,2018,rock,2iFpYqMn3EHJ670aMfpdnX,30
The Bony King of Nowhere,Silent Days,Silent Days,2018,rock,3zpezmSJvzTSVSIMWvjKWC,35
Black Rose,Выстрел в пустоту,Выстрел в пустоту,2018,rock,6o689wIZFfTRpexquhopXc,44
Odisseo,Lo que Quieras de Mí,Cambio Estacional,2018,rock,2wLzfdCL6lVmUXySZlPVwa,47
El Plan De La Mariposa,Niño Abuelo,Niño Abuelo,2018,rock,4rbHaQb6Rx27ytx7tseIlW,34
The Hardkiss,Кораблі,Залізна ластівка,2018,rock,5fPG5RZbpfIoQrEB71I2Id,36
Грязь,Расскажи мне о любви,Сундук мертвеца,2018,rock,2gb1s7STI5dWfxc60Jluf0,45
Eté & Los Problems,Al Menos para Vos,Hambre,2018,rock,34G0AS6oboOj51Hd93r6KZ,30
Kozak System,Не моя,Не моя,2018,rock,4gVpW9eKN6dLmlapLsMaMq,36
Пневмослон,Серега,Контрэволюция Ч.1,2018,rock,4mZUIMwu1LpOrTyd51KfPv,39
Jason Aldean,Drowns The Whiskey (feat. Miranda Lambert),Rearview Town,2018,rock,4ERE39Qs60GxA6gUuGhQz6,56
Eté & Los Problems,Los Eucaliptos,Hambre,2018,rock,5Idg7zkcutvpm0ZsWI6XT4,33
NANAOAKARI,ダダダダ天使,フライングベスト〜知らないの？巷で噂のダメ天使〜,2018,rock,2oRt9HVnW6bC7wIWQdTxDt,43
Teenage Dads,Sunburnt,Potpourri Lake,2018,rock,5o6rgaeCzEbcbehLhU91Q1,44
Indio Solari,La Moda No Es Vanguardia,"El Ruiseñor, el Amor y la Muerte",2018,rock,4TeZ40J7mQeZv61lO1f8Ec,34
MAN WITH A MISSION,Take Me Under,Chasing the Horizon,2018,rock,35yJijnzVw4OjERdrehVFj,37
Big Wreck,That Song,In Loving Memory Of - 20th Anniversary Special Edition,2018,rock,2hiMLnZ2iItT3WIMxY3hAB,48
Seu Jorge,Meu Bem Querer - JAH-VAN,JAH-VAN,2018,rock,2FlIG6qvcKd73lqqedlgEX,44
Max Giesinger,Die Reise,Die Reise (Deluxe Edition),2018,rock,16T5RlI2lJeubKQaFQTo1B,45
La 25,De Paso Nomás,Entre Cuervos y Chacales,2018,rock,6DRWiEJyjKr8iy4ys0jE7R,36
Eddy de Pretto,Grave,Culte,2018,rock,3ryiQYyGqcN7soRuZpSWID,41
БЕЗ ОБМЕЖЕНЬ,Буду з тобою,Буду з тобою!,2018,rock,0xPcdGbrkRfjnp4nML1goI,35
Janeiro,Canção para Ti,Fragmentos,2018,rock,3dkuH1tyUBluh19jCDlNiL,26
Jeremy Loops,Waves,Critical As Water,2018,rock,1cgHWk3kQk8SbvaYHkfTkV,39
Subcarpaţi,Folclor Nemuritor,Zori Și Asfințit,2018,rock,6czNgws9CuSW3DnlbVEkR5,32
Macha Y El Bloque Depresivo,En Vano,Macha y el Bloque Depresivo,2018,rock,32dBvQ2QU92Mva9y5sppdz,42
Air Supply,Lost In Love,All Out Of Love,2018,rock,5xUnexOUxzzuBzn1bylSzi,48
Alex Anwandter,Locura,Latinoamericana,2018,rock,79NtEgOBdPsUCwynkb9sHK,35
Ocean Alley,The Comedown,Chiaroscuro,2018,rock,6eXdiObwJk8xvVxEsSknqD,45
The Good The Bad and The Zugly,Sickness Unto Death,Misanthropical House,2018,rock,6QNaDIcF3sFThoELYSC9Kt,31
António Zambujo,No Rancho Fundo - Live,28 Noites Ao Vivo Nos Coliseus,2018,rock,2nWpkNa0ta0iRNOr70pUyx,32
Пневмослон,Адовый Адок,Контрэволюция Ч.1,2018,rock,0Ltg5M0NP79nB01DTxlpDe,37
Eruca Sativa,Amor Ausente (En Vivo) (with Abel Pintos),EP Vivo,2018,rock,1sD9vqr4ariNYWc4ifbpOi,34
Eddy de Pretto,Quartier des lunes,Cure,2018,rock,2UnG0YkFSy5EqL1DOaq9ti,44
Sena Şener,Bak Bana,İnsan Gelir İnsan Geçer,2018,rock,3jJXVYy20l6cmiRoiFORY4,63
Rodolfo Abrantes,O Dia Que Será Pra Sempre,O Dia Que Será Pra Sempre,2018,rock,4stbVaoXgrjq9bCj2SStmG,54
Onur Can Özcan,Yaramızda Kalsın,Yaramızda Kalsın,2018,rock,45OnzxxdG54d8Vrw9Wu1LB,64
DZIDZIO,Вихідний,SUPER-PUPER,2018,rock,6kNH5AaJkUQW2wDGIfhOjx,35
Jimmie Allen,Make Me Want To,Mercury Lane,2018,rock,5h0JUxCAZBcEifuPrBPEQ7,50
Evrencan Gündüz,Sen Aşkımızdan,Mevsim Çiçekleri,2018,rock,2UdpECi2YS8xoODi8yqlqw,40
Air Supply,One More Chance,All Out Of Love,2018,rock,2BJW9BYhd5K4YfFPZkvopW,45
EURINGER,Problematic,EURINGER,2018,rock,57HOP4VNi4D9MEPKXJbe3m,41
Дайте танк (!),Монополия,См. рис. 2,2018,rock,1irTwDj5W29RYYNV1PRGGv,39
Kchiporros,La Semilla,El Equilibrio,2018,rock,4fzVmLfaolqU7L6J8i8byS,32
Manuş Baba,Bu Havada Gidilmez,Ve Nazan Öncel Şarkıları,2018,rock,6C147qkdsHtKlQHnjqVRZY,58
Jamala,Крила,Крила,2018,rock,4oos1oTYCi8K72p1HyKiQs,33
Spacey Jane,Sawteeth,In the Slight,2018,rock,723LKKIHY5tyvP9VTB14Ep,48
Anacondaz,Дубак,Я тебя никогда,2018,rock,4sME7APryjdX1yuOam4e6h,39
Пневмослон,Если Б Я Бы Баб Не Еб Бы,Контрэволюция Ч.1,2018,rock,0dlrrLa1LTbc6rBSwLpoHE,37
Preto no Branco,Me Deixe Aqui (feat. Priscilla Alcantara),Preto no Branco 2,2018,rock,1IJ7mFrvgw24F3rRS9NAHl,50
Конец фильма,Юность в сапогах,"Солдаты (Из т/с ""Солдаты"")",2018,rock,1h0Zg1UeprDRePSTu6j50S,39
Eli Young Band,Love Ain't,Love Ain't,2018,rock,6uVzeU47Qzg0rrMneP5BNg,52
Milongas Extremas,Susurro,Temprano,2018,rock,5PJmrrTu7zZcFMUzNYVaAA,25
Anacondaz,Твоему новому парню,Я тебя никогда,2018,rock,4QWXRbz3cDgfHUHNrwqeoq,38
Rigo Tovar,Triste Navidad,Navidad Romántica,2018,rock,4t2L8RgldKOb95V1cOB2O7,49
Mikito P,少女レイ,DAISAN WAVE,2018,rock,6bxGVlcX900tLZiZl5mFOR,44
Bajo Sueños,Envenenando,Nada de Amor,2018,rock,4Pssy62Qt33w35MzIjcluU,28
Bajm,Co mi Panie dasz,Best Of (1978- 2018),2018,rock,45ghTMKvWtMCX9tHJCT1Zo,48
Zwyntar,Мексиканець,Мертві голоси,2018,rock,3wCSp8twVjqjvVUU8rT0zv,43
Okean Elzy,Без тебе,Без тебе,2018,rock,2bbj7ONjR0JWySXwOEfT8n,31
Air Supply,I Want to Give It All,All Out Of Love,2018,rock,6JMv8ssVfCIE9Wnx4dEHAN,45
The Phantoms,Unstoppable Now,The Fight,2018,rock,5Gs6NY7QTgEq77V3DtPagv,42
Air Supply,Sweet Dreams,All Out Of Love,2018,rock,3sVAq83i04vSLVRNXWKfMO,44
Kino,Кончится лето,Легенда,2018,rock,0Wy0Oo0xJsQ8rLiWxWeOO8,35
Santiano,Ihr sollt nicht trauern,Haithabu - Im Auge des Sturms,2018,rock,4r2hDPnPg0a1ol1ttCIHve,41
Subcarpaţi,Bună Dimineața,Zori Și Asfințit,2018,rock,2jy2HJQAQm13xYQOZgicOf,27
ネクライトーキー,オシャレ大作戦,ONE!,2018,rock,7b5ZmnRg42LXGAprG0q9hs,37
Márcia,Tempestade,Vai e Vem,2018,rock,1lV9w2c82vFV2H10NrgpKy,26
Jeremy Loops,Gold,Critical As Water,2018,rock,2OSTEcSo9QPMT5RrOisV4g,35
Papas Da Língua,Eu Sei,Baby Bum,2018,rock,6WZ8Tzq9TSVZOTG5FrdGEv,44
Mrs. GREEN APPLE,春愁,"Love me, Love you",2018,rock,5SHguvOUbyPTINNjCvRo8K,66
Цвіт Кульбаби,По барабану,По барабану,2018,rock,57qIT3BivoQCve0UzRodUA,30
Vanilla Gorilla,Trippy,Lucid,2018,rock,2GuzDgoVQv0uTLnbfCHrdW,41
Konstantin Nikolsky,Мой друг художник и поэт,Мне только снится жизнь моя,2018,rock,6jZry2GwcpLzlOet7KjcFA,31
Skank,Algo Parecido,Algo Parecido,2018,rock,1xd17oTRJ5sFIHySHLnad9,52
Fernandinho,Me Leva - Ao Vivo,Fernandinho Em Casa (ao Vivo),2018,rock,5A3YNSpdZdPjPjVYFZjOyl,45
Air Supply,Even the Nights Are Better,All Out Of Love,2018,rock,1xDUHKuPnLC96fGTJataYa,43
Пневмослон,В Пизду,Контрэволюция Ч.1,2018,rock,7b8xfk6XxNx8bSN0aUPCEb,37
Cayo la Cabra,Canción Final 2018,Las Aventuras del Escuadrón Rebelde,2018,rock,1Z0Z3dch1zzBnwhP34tGEY,28
La Vela Puerca,Baco,Destilar,2018,rock,2q4PZHbBSFQlBbo0P3Z3y2,28
Air Supply,Every Woman in the World,All Out Of Love,2018,rock,4ALOUEgeEQht9PO49kZhcI,48
Mrs. GREEN APPLE,WanteD! WanteD!,ENSEMBLE,2018,rock,7M3TZDUNvaNBo0qtWVaZif,57
Nochnye Snaipery,31-я весна - new version,the best 25,2018,rock,4sjaI9JsNwbUwqRJvZrfS3,32
Karsu,Jest Oldu,Jest Oldu,2018,rock,36od5gfj11fNcwuFKK7x4J,49
Дайте танк (!),Чудо,См. рис. 2,2018,rock,37bo7pWufXi3AgYmpVDH9T,39
Bajo Sueños,Tuyo,Estoy Vivo,2018,rock,2PlJieHO1z1fMJ2DOC8Rzx,28
DZIDZIO,Маршрутка,SUPER-PUPER,2018,rock,3uFO5Lr8VMiHsU4YCK3mrV,33
António Zambujo,Recantiga - Live,28 Noites Ao Vivo Nos Coliseus,2018,rock,788dkh5Um6x87POR85Objh,29
La De Roberto,El Final,El Final,2018,rock,4xBTZFeAxjH2VXWdV56o13,28
NELL,Time Walking on Memories,Let’s Part,2018,rock,1TvYNC0kTULQPZ8N5MMmLT,37
The Cure,Boys Don't Cry,Anti-Valentine,2018,rock,2PuTlFVuKXsKyYuWBx4Qv1,34
The Doors,"Hello, I Love You - 2018 Remaster",Waiting for the Sun (50th Anniversary Deluxe Edition),2018,rock,3l5R0ltI7UufbrjK6Kj0Nv,30
Mrs. GREEN APPLE,青と夏,青と夏,2018,rock,0a3587n25Xhw098UeEbeJq,59
Dostrescinco,Por el Funk,Por el Funk,2018,rock,2cpDLDHAaFOwQ4tjI9BN9l,26
Yüzyüzeyken Konuşuruz,Boş Gemiler,Boş Gemiler,2018,rock,5xOAQ5o5mPI2FZZEOu1NZL,55
Eddy de Pretto,Mamere,Cure,2018,rock,6U5I3FMxLMU1kC2yeDESKY,40
my little airport,西湖沒有中秋,你說之後會找我,2018,rock,12095GlriCNhVCbJV30vKw,42
Janeiro,Toma Coisas para Viver,Fragmentos,2018,rock,7C0IqrNbAFEJ3M6EU42owg,23
БЕЗ ОБМЕЖЕНЬ,До небес,Буду з тобою!,2018,rock,4Xzs4NPKjXzCYhLLfxg04x,26
Proconsul,Cerul,"Bun și simplu (Best Of, Vol. 2)",2018,rock,58cgJvNRkt8WYJrX4CbaCr,23
Milongas Extremas,Rompe el Reloj,Temprano,2018,rock,1Kk48ULpo2xRSn6zjrOXJQ,24
Max Giesinger,Legenden,Die Reise (Deluxe Edition),2018,rock,51TqfZFJIyw3N8uaPFicMP,41
The Hardkiss,Мелодія,Залізна ластівка,2018,rock,0FEYeG4XPSXrns830irCwV,32
The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,Hurtige Hænder (Acoustic Version - Moyo Live P3),2018,rock,3D0VPp6nCN9dsyUjFv2BvP,52
Antytila,Новорічна,Новорічна,2018,rock,1Ecb2YSeBLdouEnLwtSWW4,33
KAFVKA,Alle hassen Nazis,Alle hassen Nazis,2018,rock,5x5OTI0HilwE1NzGEpWe6n,50
MY FIRST STORY,With You,S･S･S,2018,rock,6jGB8Elznkw3445mTX9EWz,40
Air Supply,The Power of Love (You Are My Lady),All Out Of Love,2018,rock,79m76mTMnVMdC6NS7mv6WN,42
Пневмослон,"Если Б Мог, То Спиздил",Контрэволюция Ч.1,2018,rock,5RUTobucwjDJ0FWbY1iETN,36
Trotsky Vengarán,No Me Digas Que No,Los Valientes,2018,rock,3H9jUQgQiy40qyN7soB2To,30
Eddy de Pretto,Normal,Cure,2018,rock,4RUZqnBZCqbLRJNIbDswED,39
Crowder,Red Letters,I Know A Ghost,2018,rock,0ezeXzG4Qi5GJGu9E3W4VY,52
Hitsujibungaku,1999,1999,2018,rock,5664npiyyvli6veD4VINZ1,56
Onur Can Özcan,İntihaşk,Yaramızda Kalsın,2018,rock,0SrrvZUjqo1MtUyno4gGhA,64
MY FIRST STORY,ACCIDENT,S･S･S,2018,rock,3elIRsmkUWTGrqEuAasoRt,39
Agarrate Catalina,Soy,Soy,2018,rock,4QBjcN1UMQ8M4L6zi01VPK,23
Milongas Extremas,Decime,Temprano,2018,rock,2rGOn3kOBDcSX4S6KMlN5Q,23
La Vela Puerca,De Negro y Rojo,Destilar,2018,rock,3T45hB2sscHjSbKgrnRB4l,26
Mick Flannery,Fuck off World,"Mickmas EP, Vol. 1",2018,rock,5BDs4d4lcoNTmrDMk33PPw,30
Mads Langer,Tag Mig Med - Fra julekalenderen 'Theo og Den Magiske Talisman',Tag Mig Med (Fra julekalenderen 'Theo og Den Magiske Talisman'),2018,rock,1fhLYVIe9s7pwYHxtbdiZ1,55
Jason Aldean,Rearview Town,Rearview Town,2018,rock,3V3X4pbpA6ApGeYjKW9ZgV,55
Janeiro,(sem Título),Fragmentos,2018,rock,5McpLdNAAqVtJFFQDk042F,26
The Stunning,Everything That Rises,Twice Around the World,2018,rock,4a0Ilq1skteEcXiZieqIBR,28
Letu Stuke,Zemlja Gori,Topla Voda,2018,rock,5U0AmZImWhabF3Y5dbwOHO,27
Edyta Bartosiewicz,Opowieść,Opowieść (Remastered: Berlin 2014),2018,rock,5KFJdJkBvdBjJJXc08w11y,44
Santiano,Liekedeeler,Haithabu - Im Auge des Sturms,2018,rock,0QQuFr0mj7WXkjQSfpXSTm,41
Douwe Bob,I Do,The Shape I'm In,2018,rock,0yjctZVyO19HA16gT0g35s,43
Amir Dadon,לבחור נכון,לבחור נכון,2018,rock,7n6emXIcaECmkljP1rPlvQ,48
Samoe Bolshoe Prostoe Chislo,Комната,"Мы не спали, мы снились",2018,rock,2POUBsW8M4roB1Anthdk0J,34
Chinaski,Milióóóny Přání,Milióóóny Přání,2018,rock,6cHIlTBxzGoCivKNUs8fwD,55
The Doors,Spanish Caravan - 2018 Remaster,Waiting for the Sun (50th Anniversary Deluxe Edition),2018,rock,1pTaumznUIsJT9gxh4wbzg,27
БЕЗ ОБМЕЖЕНЬ,Моя країна,Буду з тобою!,2018,rock,2VxrNvaL3Iwb6Yo34iK0Oe,27
Trotsky Vengarán,Acá Estoy,Los Valientes,2018,rock,7fHJfonVfJrBQnMnKCLFo9,30
La Vela Puerca,De la Mano,Destilar,2018,rock,74yNtds3aWUlLbKaRg2kfC,27
La Brigida Orquesta,Si Te Busca,Corte Elegante,2018,rock,7pGOzvc2plgFR3bkgCdKff,34
Mako Road,Be The Same,Local Safari,2018,rock,7MdH1X6lQ83I0WNx3wu8Lt,36
Tartak,Знаєш мій день,АнТАРТАКтида. Частина перша,2018,rock,5BBCodh3yl1b28CgUrbxHU,31
макс пташник,Поки ніхто не бачить,Поки ніхто не бачить,2018,rock,6lcEOOEeYI2K5MOqi0hTpy,37
Yüzyüzeyken Konuşuruz,Bodrum,Akustik Travma,2018,rock,7DarbtpxRUG5POF3ifwu61,56
Bajo Sueños,Solo Tu Solo Yo,Nada de Amor,2018,rock,2HIBnMGun4UTGf3ucHgkI1,24
António Zambujo,Foi Deus - Live,28 Noites Ao Vivo Nos Coliseus,2018,rock,7K5eD95GszTub4p9GvjBVQ,26
Subcarpaţi,Raionul De Karme,Zori Și Asfințit,2018,rock,5uUPkHyp7KpCvJMHviRu58,23
Yüzyüzeyken Konuşuruz,Uykusuz ve Dengesiz,Akustik Travma,2018,rock,6WWWxMoe1w971lhmidgnCM,58
La Brigida Orquesta,Balada Para un Caminante,Corte Elegante,2018,rock,465NstflFtabpyqmTHftSe,34
Emir Can İğrek,Müzik Kutusu,Ağır Roman,2018,rock,6RH5a8bayUrezx9eihDPLS,60
Arkells,Relentless,Rally Cry,2018,rock,4cgZEMKdekAOLjSvTafZrr,38
БЕЗ ОБМЕЖЕНЬ,Кохана,Буду з тобою!,2018,rock,3OBFKjCYGafFYyp7ik5I8A,26
Haloo Helsinki!,Ei suomalaiset tanssi,TEXAS - EP,2018,rock,36knYZNgwftBUhMZOzmtmE,44
Arquero,Chill,Aguafiestas,2018,rock,7myurj1Dl53f8bxv2at1VG,23
Onur Can Özcan,Yalnızlığın Ezgisi,Yaramızda Kalsın,2018,rock,0ousxo27tao3eDBEB5X1in,61
QUEEN BEE,催眠術,催眠術,2018,rock,2D45g1KUrRrHYFYpHfCns6,40
theAngelcy,Everyone (And Their Mom),Nodyssey,2018,rock,36QjPslHAF3JjBTeGXPAwW,33
Saez,P'tite pute,#humanité,2018,rock,6vTScaw1mEb4dyegKoQdxw,44
Pacific Avenue,Excuse Me,Excuse Me,2018,rock,1s2D4rSqVNVQszYBbSmJCW,42
Emir Can İğrek,Beyaz Skandalım,Ağır Roman,2018,rock,7gI0722sWUhVpI0xOpejmZ,63
Madsen,Keiner,Lichtjahre,2018,rock,3WqfOHuY5fNbBA5dzHryw0,47
Red Band,Powerful,Powerful,2018,rock,6bIZYCeCEixok9C8DtlI8P,44
Francisca Valenzuela,Tómame,Tómame,2018,rock,1qBxAo3bNoY5extpkA5vBI,35
Diggy Dex,De Zon Op,Karavaan,2018,rock,55x4DiKHgI4hUKIVsU3ETv,44
The Zen Circus,Il fuoco in una stanza,Il Fuoco In Una Stanza,2018,rock,3NlgY6W7B1NEVpmHjz0oF2,31
Patsyki Z Franeka,Музико грай!,Музико грай!,2018,rock,7w5DyUHPb2MjPqIQRldXP1,29
Milongas Extremas,De No Olvidar,Temprano,2018,rock,6e0O8xZsfIQNdFqNWylrNL,22
Argatu',O Sesiune Pe Folclorul Romanesc,Vol. 1,2018,rock,1yRxwnkMzYPj5Nqu0NJM61,27
SKAI,Я все б віддав,Рідкісні Птахи,2018,rock,7JURqyMkL5RQpCrTACI0i2,27
Santiano,Doch ich weiß es,Haithabu - Im Auge des Sturms,2018,rock,0LDj28RHdzLBBp2EbsnfqZ,41
WANIMA,やってみよう,Everybody!!,2018,rock,6ahKnsl2tuTCyaBwt45WAz,56
Santiano,Könnt ihr mich hören,Haithabu - Im Auge des Sturms,2018,rock,5uGRfNDT04reOKSMXOnlok,41
Saez,La belle au bois,#humanité,2018,rock,0OTPrDX13twAc0KNVs3P48,41
Galaxy Express,Turn It Up,Electric Jungle,2018,rock,6wFKwkqFmB3SJcJ7dCodMp,30
Mako Road,Open Plan Living,Local Safari,2018,rock,5Y7J0Xsp8wFyZBhU79ceQM,37
Созвездие Отрезок,Тошнота,Приход,2018,rock,4UM7K8pJqXkoQAbWk5OPV2,37
Daily J,By the Sea,By the Sea,2018,rock,51k2KEeijbTmUuSl3k2p1v,36
Hämatom,Ich hasse dich zu lieben,Bestie der Freiheit,2018,rock,1fI7xgQA2nXAdWybjZ6loq,37
Carpenters,Hurting Each Other,Carpenters With The Royal Philharmonic Orchestra,2018,rock,414NV7JLX8kGZKm61f9a3s,41
La Vela Puerca,Aprendiz,Destilar,2018,rock,2jSxww1dgoXxQREvNiiIE1,26
SHISHAMO,ねぇ、,SHISHAMO 5,2018,rock,4JVPjLZDhu0HKmxAip4qg4,53
Massar Egbari,Fakra,El Album,2018,rock,0fVLZtZn8gp3KLtDhXDIRq,44
Michael Ray,Her World or Mine,Amos,2018,rock,3cFWIhrapYb2VoNOUbo9Re,48
Saltatio Mortis,Große Träume,Brot und Spiele (Deluxe),2018,rock,1UlFG4TAXCKjlmCMZXM8UC,40
David Fonseca,Oh My Heart,Radio Gemini,2018,rock,1uX4IlJZMLEBMmQn6fwCqA,24
Diggy Dex,La Vie Est Belle,Karavaan,2018,rock,46kTKbIAyCGyoFOLiuvqa3,43
Samoe Bolshoe Prostoe Chislo,У нас есть всё,"Мы не спали, мы снились",2018,rock,2VPAZ3VHwqwl8qTHZmlHfA,26
Vesta,Ota varovasti,Lohtulauseita,2018,rock,46wULtWD6WHdbYNXk2KLMJ,44
Kchiporros,El Conjuro,El Equilibrio,2018,rock,28uQSgJo6NdpBNKDUqKoQK,24
The Hardkiss,Серце,Залізна ластівка,2018,rock,21lH8DJltX2tUYO1wriZMb,28
António Zambujo,Luar Do Sertão - Live,28 Noites Ao Vivo Nos Coliseus,2018,rock,50An3AyjV8rp43rGslptN9,25
Soapdish,Kahit Maputi Na Ang Buhok ko,"The Best Of Manila Sound Hopia, Mani, Popcorn",2018,rock,0wS7zXRvaeW5bsDJ95KWHV,46
The Minds Of 99,Alle Skuffer Over Tid - Single Edit,Alle Skuffer Over Tid,2018,rock,6a2itcAnQzfViAiAly2Eg8,48
DZIDZIO,Marsik,SUPER-PUPER,2018,rock,4EUpznMPCsO8DWDzrJvt2D,29
SURL,Snow,Aren't You?,2018,rock,6tVKPxx1xz5Ve4yPS4sD5H,36
Los Miserables,Tu alma mía,Sin Dios ni Ley,2018,rock,5wXLb80vr3BFtYueZrBOh1,38
Seksendört,Anlayamazsın,Anlayamazsın,2018,rock,39DenhkBkmDsYBpl1rAchr,62
DZIDZIO,Банда-Банда,SUPER-PUPER,2018,rock,0yZmm8BQPJh5Y1tGMw6guU,27
Kaneko Ayano,恋しい日々,祝祭,2018,rock,592H7XLKNdYxyakla30ejk,38
Eric Clapton,Have Yourself A Merry Little Christmas,Happy Xmas,2018,rock,2E3Ae3CKuVLfvWQyHqctsg,41
Erekle Deisadze,Khalkhuri,Khalkhuri,2018,rock,3HKhc8hu6UVq92XWxCArPq,31
La De Roberto,Para Evolucionar,Para Evolucionar,2018,rock,4GD5V7Hd3Y8wnIKXAvfr9c,23
Onur Can Özcan,Hırka,Yaramızda Kalsın,2018,rock,24Yl7WQmiTqrb7T7xLGlwE,60
Vama,In Tara-n Care M-Am Nascut,In Tara-n Care M-Am Nascut,2018,rock,7AtRfwGwKLkq9WghxogCKj,29
The Scratch,McAlpines Fusiliers,Old Songs,2018,rock,7mrmaOhFAlhVN46opnHoSN,30
Ocean Alley,Bones,Chiaroscuro,2018,rock,0p7vLMaeje7L41Ry3z8l1p,38
Fiolet,П'яні мости,Aurora,2018,rock,67kD96eUph72fBToqh8R13,31
Cole Swindell,Love You Too Late,All of It,2018,rock,52MNypbTWiwybwzhXvsPk5,50
Zwyntar,Човен,Мертві голоси,2018,rock,1aXWlDHSMZNPlSPz67UXz2,37
Francisca Valenzuela,Ya No Se Trata de Ti,Ya No Se Trata de Ti,2018,rock,1AJBNdi266U3cJkgxpHOlF,35
Nova Norda,Beni Biraz,Beni Biraz,2018,rock,6diTQI5Maj18KYGXYknZnk,39
Khrystyna Soloviy,Шкідлива звичка,Любий друг,2018,rock,1zoyXUbVlHceye8SdylPgT,28
theAngelcy,I Worry,Nodyssey,2018,rock,2tbKkAuEkoURZDclfreHBX,31
Subcarpaţi,Animalul Din Mine,Zori Și Asfințit,2018,rock,33nlCxxROR3HMEtUhs0hCB,24
Trotsky Vengarán,Tarde de Sol,Los Valientes,2018,rock,1Y6a67mCsWyG9njNug5HWV,26
Die Fantastischen Vier,Zusammen feat. Clueso,Captain Fantastic,2018,rock,35Ma4j9sPWhUAJ471naHV3,39
Bere Gratis,La Tine As Vrea Sa Vin,La Tine As Vrea Sa Vin,2018,rock,4FyxuMlkQNqPoLIlnCeNvY,23
Betontod,Griechischer Wein,Vamos!,2018,rock,22jPHwr47HCEScD1wTUvM1,42
Entre Nos,Memorizarte,Tropical Twista,2018,rock,01drfieWxQ5feoxIkbFu0r,24
Kip Moore,Tennessee Boy,Room To Spare: The Acoustic Sessions,2018,rock,2FYnwKtYoxFuL0lVH57yfG,43
Moral Distraida,Probarlo Todo,Qué Cosa Es el Amor,2018,rock,1pGK87wqOeJv6lJljEzvYD,33
Boombox,Тримай мене (Acoustic Version),Тримай мене (Acoustic Version),2018,rock,51y5xqIkImVj4YYGgyqHgn,32
The Вйо,Падаю у небо,Падаю у небо,2018,rock,2pIgHfMTdMw0wnV6hwfbN9,32
Ngọt,Cho Tôi Lang Thang,Cho Tôi Lang Thang,2018,rock,2zRzmGerfTxc2epZHgaTdh,57
Etana,My Man,Reggae Forever,2018,rock,0GrVzHA4McGVv26FgE0i89,31
Jason Aldean,Ride All Night,Rearview Town,2018,rock,0Ybe5BBjanCuETIeLp0isW,53
Argatu',Cine Iubeste Si Lasa,Vol. 4,2018,rock,66hDznGmCAIDVCWEzUVtiu,24
Nilipek.,Gözleri Aşka Gülen,Gözleri Aşka Gülen,2018,rock,4qzZm5EIdFurBpDieEmVc9,47
El Culto Casero,Una Ciudad,El Radio de la Luz,2018,rock,6MH8t4i65TQOgF94uv5Hob,25
Jameson Rodgers,Some Girls,Jameson Rodgers,2018,rock,54eUv9Q3D9MZuOGS5PSflp,49
Alvaro Scaramelli,Locos Rayados,Colección 80's,2018,rock,2iHxdQ0GeyQyCfRvh0Byud,34
Kaneko Ayano,アーケード,祝祭,2018,rock,3Ny8r9quLY55xkTyanLFgc,37
António Zambujo,Anda Comigo Ver Os Aviões - Live,28 Noites Ao Vivo Nos Coliseus,2018,rock,30NE21NDeemAejai866t3n,24
снова не успел,Самая тёмная ночь,Самая тёмная ночь,2018,rock,1Lt82WcaNF72QM41Rp4QHw,33
Trotsky Vengarán,Hasta Mañana,Los Valientes,2018,rock,1j7Ust193cnIB7pnB86Sw0,25
Jurjak,Vantul,Blues Berry,2018,rock,1I9QIYG3eg5SGd5Agnsii1,28
Milongas Extremas,Alero,Temprano,2018,rock,6sG7p8QgZZ6Gr00CS6TC5R,19
Air Supply,Lonely Is the Night,All Out Of Love,2018,rock,6Xh1WURJavY4C6MJneyJOq,42
